,Unnamed: 0,tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,movieId,imdbId,tmdbId,randomNumber,Budget,Box Office,Rated,Metascore,IMDB Rating,IMDB Votes,Rotten Tomatoes
441,441,tt0457419,Mr. Magorium's Wonder Emporium,Mr. Magorium's Wonder Emporium,2007,93,"Comedy,Family,Fantasy",55999,457419,2284.0,0.0664992090036069,,69474661,G,48.0,6.2,44157.0,39.0
442,442,tt0134847,Pitch Black,Pitch Black,2000,109,"Action,Horror,Sci-Fi",3300,134847,2787.0,0.0668839763427516,23000000.0,53187659,R,49.0,7.1,231680.0,60.0
443,443,tt0814314,Seven Pounds,Seven Pounds,2008,123,Drama,64716,814314,11321.0,0.0669524344695551,55000000.0,168167691,PG-13,36.0,7.6,294181.0,27.0
444,444,tt6193408,A Shaun the Sheep Movie: Farmageddon,A Shaun the Sheep Movie: Farmageddon,2019,86,"Adventure,Animation,Comedy",208110,6193408,422803.0,0.0670576862409417,,42880428,G,79.0,6.8,12470.0,96.0
445,445,tt7458762,Le chant du loup,Le chant du loup,2019,115,"Action,Adventure,Sci-Fi",199470,7458762,484468.0,0.0674411635617164,,12652790,TV-14,,6.9,15612.0,
446,446,tt7844450,The World Before Your Feet,The World Before Your Feet,2018,95,Documentary,195761,7844450,502138.0,0.067975567040265,,312789,PG-13,78.0,7.6,659.0,100.0
447,447,tt6915100,Pope Francis: A Man of His Word,Pope Francis: A Man of His Word,2018,96,"Biography,Documentary",187753,6915100,505205.0,0.0681112463245422,,2423465,PG,63.0,6.4,2178.0,82.0
448,448,tt3253930,Marshland,La isla mínima,2014,105,"Action,Adventure,Crime",115629,3253930,236735.0,0.0681999219319884,4000000.0,5169755,TV-MA,,7.3,32489.0,92.0
449,449,tt1961175,American Assassin,American Assassin,2017,111,"Action,Thriller",177607,1961175,415842.0,0.0682762294494107,33000000.0,67200000,R,45.0,6.2,76752.0,34.0
450,450,tt2555958,Arrambam,Arrambam,2013,157,"Action,Drama,Mystery",157553,2555958,188540.0,0.0687039037659752,9200000.0,21000000,Not Rated,,7.0,9249.0,
451,451,tt0457400,Land of the Lost,Land of the Lost,2009,102,"Action,Adventure,Comedy",69278,457400,18162.0,0.0688659821412014,100000000.0,68688831,PG-13,32.0,5.3,68628.0,26.0
452,452,tt2017020,The Smurfs 2,The Smurfs 2,2013,105,"Adventure,Animation,Comedy",104076,2017020,77931.0,0.0689131527091113,105000000.0,347434178,PG,34.0,5.3,40151.0,14.0
453,453,tt1210166,Moneyball,Moneyball,2011,133,"Biography,Drama,Sport",89492,1210166,60308.0,0.0690063825517748,50000000.0,110206216,PG-13,87.0,7.6,391134.0,94.0
454,454,tt0413099,Evan Almighty,Evan Almighty,2007,96,"Comedy,Family,Fantasy",53993,413099,2698.0,0.0694614302370344,175000000.0,174440724,PG,37.0,5.4,142939.0,23.0
455,455,tt0338337,Paycheck,Paycheck,2003,119,"Action,Mystery,Sci-Fi",7163,338337,9620.0,0.0695867356720707,60000000.0,95427515,PG-13,43.0,6.3,106078.0,27.0
456,456,tt1252512,Captive,Plennyy,2008,80,"Action,Drama",159873,1252512,55608.0,0.0697744134290351,,124300,Not Rated,,5.8,338.0,
457,457,tt0816692,Interstellar,Interstellar,2014,169,"Adventure,Drama,Sci-Fi",109487,816692,157336.0,0.0698120660553026,165000000.0,701729206,PG-13,74.0,8.6,1613381.0,72.0
458,458,tt0349683,King Arthur,King Arthur,2004,126,"Action,Adventure,Drama",8640,349683,9477.0,0.0698175392627317,120000000.0,203567857,PG-13,46.0,6.3,163285.0,31.0
459,459,tt6320628,Spider-Man: Far from Home,Spider-Man: Far from Home,2019,129,"Action,Adventure,Sci-Fi",201773,6320628,429617.0,0.0698405500334986,160000000.0,1131927996,PG-13,69.0,7.5,378868.0,90.0
460,460,tt0455538,How to Lose Friends & Alienate People,How to Lose Friends & Alienate People,2008,110,"Biography,Comedy,Drama",62113,455538,13092.0,0.0699396167451105,27000000.0,17286299,R,35.0,6.4,68711.0,36.0
461,461,tt0375611,Black,Black,2005,122,Drama,35828,375611,31977.0,0.0699476468394364,,733094,Not Rated,,8.2,34175.0,67.0
462,462,tt0377818,The Dukes of Hazzard,The Dukes of Hazzard,2005,104,Comedy,34520,377818,6519.0,0.0699565595383931,50000000.0,110803676,PG-13,33.0,5.1,77356.0,14.0
463,463,tt0924129,Crossing Over,Crossing Over,2009,113,"Crime,Drama",68552,924129,15577.0,0.0702080927845604,25000000.0,1037335,R,38.0,6.7,23186.0,15.0
464,464,tt1715873,10 Years,10 Years,2011,110,"Comedy,Drama,Romance",98230,1715873,58547.0,0.0703454641942958,,203373,PG-13,61.0,6.1,24883.0,60.0
465,465,tt3469046,Despicable Me 3,Despicable Me 3,2017,89,"Adventure,Animation,Comedy",172547,3469046,324852.0,0.0703713596006112,80000000.0,1031552585,PG,49.0,6.3,122485.0,59.0
466,466,tt9426210,Weathering with You,Tenki no ko,2019,112,"Animation,Drama,Fantasy",204158,9426210,568160.0,0.070450012195358,,186965409,PG-13,72.0,7.5,31277.0,92.0
467,467,tt0373051,Journey to the Center of the Earth,Journey to the Center of the Earth,2008,93,"Action,Adventure,Family",60514,373051,88751.0,0.0705306449824419,45000000.0,101702060,PG,57.0,5.8,117644.0,61.0
468,468,tt1945084,Everly,Everly,2014,92,"Action,Thriller",126575,1945084,277355.0,0.0705714969097116,,358156,R,35.0,5.1,17930.0,29.0
469,469,tt0785006,Hotel for Dogs,Hotel for Dogs,2007,100,"Comedy,Family",66304,785006,15189.0,0.0706848582806571,35000000.0,117000198,PG,51.0,5.4,22628.0,46.0
470,470,tt0144084,American Psycho,American Psycho,2000,101,"Comedy,Crime,Drama",3535,144084,1359.0,0.0708089270590726,7000000.0,34266564,R,64.0,7.6,525157.0,69.0
471,471,tt6133466,The First Purge,The First Purge,2018,97,"Action,Horror,Sci-Fi",188303,6133466,442249.0,0.071057441031537,13000000.0,137056262,R,54.0,5.2,59847.0,56.0
472,472,tt0167203,I Dreamed of Africa,I Dreamed of Africa,2000,114,"Adventure,Biography,Drama",3579,167203,21311.0,0.0711075074829723,34000000.0,14400327,PG-13,33.0,5.6,4573.0,10.0
473,473,tt2404217,The Fighter Pilot,Eien no 0,2013,144,"Action,Drama,Mystery",132366,2404217,248087.0,0.0711483439296657,,84500000,,,7.2,2435.0,
474,474,tt2771800,Rigor Mortis,Geung see,2013,103,"Action,Horror",114680,2771800,210911.0,0.0711490311047725,,7865,Not Rated,53.0,6.3,5771.0,65.0
475,475,tt0456470,The Bow,Hwal,2005,90,"Drama,Romance",48001,456470,1963.0,0.0712141585024035,950000.0,2032404,Not Rated,,7.1,11095.0,86.0
476,476,tt0212338,Meet the Parents,Meet the Parents,2000,108,"Comedy,Romance",3948,212338,1597.0,0.0712773919585602,55000000.0,330444045,PG-13,73.0,7.0,320611.0,84.0
477,477,tt2328900,Mary Queen of Scots,Mary Queen of Scots,2018,124,"Biography,Drama,History",190947,2328900,457136.0,0.0713677942530214,25000000.0,37807625,R,60.0,6.3,46669.0,
478,478,tt0280707,Gosford Park,Gosford Park,2001,131,"Comedy,Drama,Mystery",5013,280707,5279.0,0.0714250400906776,19800000.0,87754044,R,90.0,7.2,83833.0,86.0
479,479,tt0800039,Forgetting Sarah Marshall,Forgetting Sarah Marshall,2008,111,"Comedy,Drama,Romance",58998,800039,9870.0,0.0719478675070317,30000000.0,105173115,R,67.0,7.1,273831.0,83.0
480,480,tt1422136,A Lonely Place to Die,A Lonely Place to Die,2011,99,"Action,Adventure,Crime",93578,1422136,81390.0,0.0723372512573601,4000000.0,25345000,R,,6.2,28542.0,75.0
481,481,tt1401152,Unknown,Unknown,2011,113,"Action,Mystery,Thriller",84601,1401152,48138.0,0.0725855133066178,30000000.0,130786397,PG-13,56.0,6.8,255812.0,55.0
482,482,tt0431021,The Possession,The Possession,2012,92,"Horror,Mystery,Thriller",96490,431021,77883.0,0.0726520563874224,14000000.0,85446075,PG-13,45.0,5.9,58709.0,39.0
483,483,tt1600524,Heartbeats,Les amours imaginaires,2010,101,"Drama,Romance",81456,1600524,51241.0,0.072799464491663,,62985,Not Rated,70.0,7.1,28362.0,73.0
484,484,tt1666185,All Eyez on Me,All Eyez on Me,2017,139,"Biography,Drama,Music",164546,1666185,402529.0,0.0728065981759815,40000000.0,44922302,R,38.0,5.8,22189.0,18.0
485,485,tt2088871,The Hijack That Went South,Kaappari,2013,93,"Comedy,Crime,Drama",107692,2088871,211233.0,0.0730878590957258,1800000.0,532269,,,5.5,907.0,
486,486,tt0837562,Hotel Transylvania,Hotel Transylvania,2012,91,"Adventure,Animation,Comedy",97225,837562,76492.0,0.0733159669153735,85000000.0,358375603,PG,47.0,7.1,236322.0,45.0
487,487,tt1386697,Suicide Squad,Suicide Squad,2016,123,"Action,Adventure,Fantasy",135536,1386697,297761.0,0.0733411571958193,175000000.0,746846894,PG-13,40.0,5.9,652660.0,26.0
488,488,tt0361089,Valiant,Valiant,2005,76,"Adventure,Animation,Comedy",36397,361089,14175.0,0.0733648771128728,35000000.0,61746888,G,45.0,5.5,22020.0,32.0
489,489,tt0146309,Thirteen Days,Thirteen Days,2000,145,"Drama,History,Thriller",4033,146309,11973.0,0.0734266548023315,80000000.0,34566746,PG-13,67.0,7.3,56995.0,83.0
490,490,tt0264150,View from the Top,View from the Top,2003,87,"Comedy,Romance",6252,264150,11523.0,0.0734602399317845,30000000.0,19526014,PG-13,27.0,5.3,26357.0,14.0
491,491,tt6288694,Acts of Vengeance,Acts of Vengeance,2017,87,"Action,Drama,Thriller",179821,6288694,445954.0,0.0734903330794606,10000000.0,320705,R,49.0,5.7,11365.0,55.0
492,492,tt0805570,The Midnight Meat Train,The Midnight Meat Train,2008,98,"Horror,Mystery,Thriller",60941,805570,10185.0,0.0735333237694241,15000000.0,3533227,R,58.0,6.0,62471.0,73.0
493,493,tt4765284,Pitch Perfect 3,Pitch Perfect 3,2017,93,"Comedy,Music",143387,4765284,353616.0,0.0739923597840902,45000000.0,184724494,PG-13,40.0,5.8,59992.0,28.0
494,494,tt9356952,The Death of Dick Long,The Death of Dick Long,2019,100,"Comedy,Crime,Drama",205130,9356952,565383.0,0.0744363145673926,,36586,R,69.0,6.3,4344.0,74.0
495,495,tt0318761,Thumbsucker,Thumbsucker,2005,96,"Comedy,Drama",36537,318761,1546.0,0.0745230603307983,,1919197,R,69.0,6.6,20979.0,71.0
496,496,tt0313300,The Blue Butterfly,The Blue Butterfly,2004,97,"Adventure,Drama",170319,313300,25379.0,0.0745945234959966,12500000.0,1775619,PG,,6.3,1560.0,44.0
497,497,tt1275863,Love Aaj Kal,Love Aaj Kal,2009,128,"Comedy,Drama,Romance",184221,1275863,19663.0,0.0746728348493562,12500000.0,20794985,Not Rated,,6.8,15499.0,
498,498,tt0265208,The Girl Next Door,The Girl Next Door,2004,109,"Comedy,Drama,Romance",7346,265208,10591.0,0.0746876022097483,21000000.0,31635150,R,47.0,6.7,214841.0,56.0
499,499,tt4608574,Essex Boys: Law of Survival,Essex Boys: Law of Survival,2015,88,"Action,Crime,Drama",142921,4608574,353500.0,0.0747617812928477,60000.0,37500,,,4.0,1333.0,
500,500,tt0339147,Highwaymen,Highwaymen,2004,80,"Action,Crime,Horror",8846,339147,29979.0,0.0748160765674361,,371396,R,49.0,5.7,8738.0,13.0
501,501,tt1023490,Il Divo,Il divo,2008,110,"Biography,Drama",66744,1023490,8832.0,0.074820504437681,7275000.0,11260366,Not Rated,81.0,7.3,16814.0,92.0
502,502,tt3385516,X-Men: Apocalypse,X-Men: Apocalypse,2016,144,"Action,Adventure,Sci-Fi",122924,3385516,246655.0,0.0750819568916653,178000000.0,543934787,PG-13,52.0,6.9,409441.0,47.0
503,503,tt0804529,Sleep Dealer,Sleep Dealer,2008,90,"Drama,Romance,Sci-Fi",72630,804529,20764.0,0.075119117942318,2500000.0,107559,PG-13,59.0,6.0,6440.0,70.0
504,504,tt1034325,Phoebe in Wonderland,Phoebe in Wonderland,2008,96,Drama,69574,1034325,19079.0,0.0752390948136025,,73,PG-13,56.0,7.1,7717.0,61.0
505,505,tt1758595,Diana,Diana,2013,113,"Biography,Drama,Romance",107987,1758595,118289.0,0.0753089114331423,15000000.0,21766271,PG-13,35.0,5.5,19656.0,7.0
506,506,tt2582784,Flower,Flower,2017,90,"Comedy,Drama",171581,2582784,421471.0,0.0753334643239275,,327231,R,45.0,6.0,8191.0,49.0
507,507,tt0780536,In Bruges,In Bruges,2008,107,"Comedy,Crime,Drama",57669,780536,8321.0,0.0754129784983622,15000000.0,34533783,R,67.0,7.9,402686.0,84.0
508,508,tt1817771,Freaks of Nature,Freaks of Nature,2015,92,"Comedy,Horror,Sci-Fi",144734,1817771,218784.0,0.0755361726878482,,70958,R,,5.9,11622.0,
509,509,tt2363471,The Summit,The Summit,2012,95,Documentary,109280,2363471,133441.0,0.0756841446028994,1000000.0,243550,R,63.0,6.9,4773.0,65.0
510,510,tt3862750,The Perfect Guy,The Perfect Guy,2015,100,Thriller,144714,3862750,304372.0,0.0757906687099555,12000000.0,60273173,PG-13,36.0,5.6,10417.0,18.0
511,511,tt1680058,Boris - Il film,Boris - Il film,2011,108,Comedy,159853,1680058,58522.0,0.0758434356112011,3347850.0,1248748,,,6.8,2532.0,
512,512,tt2771200,Beauty and the Beast,Beauty and the Beast,2017,129,"Family,Fantasy,Musical",168366,2771200,321612.0,0.0759497038168817,160000000.0,1263521126,PG,65.0,7.1,288918.0,71.0
513,513,tt5563334,The Good Liar,The Good Liar,2019,109,"Crime,Drama,Mystery",208747,5563334,511322.0,0.0760373891539166,10000000.0,33856058,R,55.0,6.7,33601.0,63.0
514,514,tt2103267,Adore,Adoration,2013,112,"Drama,Romance",104631,2103267,111190.0,0.0760484415882755,16000000.0,1575749,R,37.0,6.2,33478.0,33.0
515,515,tt2294449,22 Jump Street,22 Jump Street,2014,112,"Action,Comedy,Crime",112138,2294449,187017.0,0.0763377070815207,50000000.0,188441614,R,71.0,7.0,358496.0,84.0
516,516,tt0987918,The Irony of Fate 2,Ironiya sudby. Prodolzhenie,2007,115,"Comedy,Romance",171727,987918,27046.0,0.0763616369905586,5000000.0,55635037,Not Rated,,4.9,3459.0,
517,517,tt0449088,Pirates of the Caribbean: At World's End,Pirates of the Caribbean: At World's End,2007,169,"Action,Adventure,Fantasy",53125,449088,285.0,0.076696598765013,300000000.0,961000000,PG-13,50.0,7.1,615274.0,44.0
518,518,tt0422295,Fur: An Imaginary Portrait of Diane Arbus,Fur: An Imaginary Portrait of Diane Arbus,2006,122,"Biography,Drama,Romance",49666,422295,18615.0,0.076731251975907,16800000.0,2281089,R,50.0,6.4,15633.0,32.0
519,519,tt7798634,Ready or Not,Ready or Not,2019,95,"Action,Comedy,Horror",204704,7798634,567609.0,0.0770456201281898,6000000.0,57615777,R,64.0,6.9,127941.0,88.0
520,520,tt4088268,Department Q: A Conspiracy of Faith,Flaskepost fra P,2016,112,"Crime,Drama,Mystery",162418,4088268,348668.0,0.0770576718867498,5210000.0,5900000,Not Rated,,7.0,18516.0,100.0
521,521,tt0301357,Good Bye Lenin!,Good Bye Lenin!,2003,121,"Comedy,Drama,Romance",7323,301357,338.0,0.0771852088373108,4800000.0,79384880,R,68.0,7.7,141889.0,90.0
522,522,tt0404203,Little Children,Little Children,2006,137,"Drama,Romance",48696,404203,1440.0,0.0772798783899377,26000000.0,14821658,R,75.0,7.5,109216.0,80.0
523,523,tt0121164,Corpse Bride,Corpse Bride,2005,77,"Animation,Drama,Family",37729,121164,3933.0,0.0774217838533041,40000000.0,118090836,PG,83.0,7.3,255504.0,84.0
524,524,tt4129870,White Girl,White Girl,2016,88,"Crime,Drama",155830,4129870,336011.0,0.0774360988373379,700000.0,200242,Not Rated,65.0,5.7,10341.0,69.0
525,525,tt4351548,Bomb City,Bomb City,2017,98,"Crime,Drama",184353,4351548,396774.0,0.0775755843699363,,59000,TV-MA,65.0,6.9,7718.0,75.0
526,526,tt0281322,Undisputed,Undisputed,2002,96,"Action,Crime,Drama",5531,281322,15070.0,0.0780234043173466,20000000.0,14946150,R,58.0,6.2,31467.0,48.0
527,527,tt0799949,Epic Movie,Epic Movie,2007,86,"Adventure,Comedy,Fantasy",50798,799949,9760.0,0.0780553367526676,20000000.0,86865564,PG-13,17.0,2.4,103761.0,2.0
528,528,tt4851630,Maheshinte Prathikaaram,Maheshinte Prathikaaram,2016,120,"Comedy,Drama,Thriller",163422,4851630,381691.0,0.0782296655966999,594667.0,2292774,Not Rated,,8.3,8058.0,
529,529,tt0803096,Warcraft,Warcraft,2016,123,"Action,Adventure,Fantasy",122890,803096,68735.0,0.0784705268630804,160000000.0,433677183,PG-13,32.0,6.8,252744.0,28.0
530,530,tt0832903,Manufactured Landscapes,Manufactured Landscapes,2006,86,Documentary,54185,832903,24582.0,0.0785857453327841,,240239,Unrated,79.0,7.3,2879.0,84.0
531,531,tt5814060,The Nun,The Nun,2018,96,"Horror,Mystery,Thriller",191483,5814060,439079.0,0.0787649830104063,22000000.0,365550119,R,46.0,5.3,129749.0,24.0
532,532,tt1723120,Viva Riva!,Viva Riva!,2010,98,"Crime,Drama,Thriller",94539,1723120,63946.0,0.0790172730066818,,43880,R,65.0,6.2,1166.0,87.0
533,533,tt1606392,Win Win,Win Win,2011,106,"Comedy,Drama,Sport",85881,1606392,55725.0,0.0797856610651114,10831173.0,10654385,R,75.0,7.1,53411.0,94.0
534,534,tt2309961,Afflicted,Afflicted,2013,85,"Horror,Mystery,Thriller",111551,2309961,210947.0,0.0797934102741155,318000.0,121179,R,56.0,6.3,22800.0,83.0
535,535,tt0348593,The Door in the Floor,The Door in the Floor,2004,111,"Comedy,Drama",8532,348593,1944.0,0.0798595016195926,7500000.0,6715067,R,67.0,6.7,15472.0,67.0
536,536,tt1181614,Wuthering Heights,Wuthering Heights,2011,129,"Drama,Romance",91035,1181614,9364.0,0.0798634217001201,5692172.0,1742215,Not Rated,70.0,6.0,9885.0,68.0
537,537,tt0460611,The Work and the Glory III: A House Divided,The Work and the Glory III: A House Divided,2006,93,"Drama,Western",163603,460611,32523.0,0.0800502831225308,6500000.0,1325092,PG,,6.5,450.0,80.0
538,538,tt3127902,Dealt,Dealt,2017,85,"Biography,Documentary",196863,3127902,438440.0,0.0800593747217494,,30414,Not Rated,66.0,7.6,1757.0,96.0
539,539,tt6458726,Mify,Mify,2017,89,Comedy,183089,6458726,457851.0,0.0804501360985718,665000.0,902684,,,3.6,130.0,
540,540,tt7524414,Beats,Beats,2019,101,"Comedy,Crime,Drama",201074,7524414,493141.0,0.0806885505296712,25000.0,310827,Not Rated,74.0,7.1,3768.0,98.0
541,541,tt0857376,Gabriel,Gabriel,2007,114,"Action,Fantasy,Horror",59040,857376,9997.0,0.0807482798889284,200000.0,1395610,R,,5.6,13840.0,
542,542,tt1646980,The Double,The Double,2011,98,"Action,Crime,Drama",90738,1646980,73499.0,0.0810137896801954,17000000.0,3696232,PG-13,37.0,5.9,29553.0,21.0
543,543,tt6981702,Empowered,Sin rodeos,2018,87,Comedy,193793,6981702,505015.0,0.0811192950788646,3900000.0,4200000,TV-MA,,5.8,2215.0,71.0
544,544,tt1041804,The Nutcracker: The Untold Story,The Nutcracker in 3D,2010,110,"Action,Family,Fantasy",107217,1041804,49852.0,0.0811712058410762,90000000.0,17177993,PG,18.0,4.2,3743.0,0.0
545,545,tt0369738,Moscow Heat,Moscow Heat,2004,90,"Action,Drama",143432,369738,106546.0,0.0813687515682084,,1100000,R,,2.4,2268.0,
546,546,tt5376232,Jacob's Kingdom of Heaven,Jacobinte Swargarajyam,2016,145,"Biography,Drama,Family",184767,5376232,388088.0,0.0813887883792562,110000.0,520000,,,7.6,2447.0,
547,547,tt1308736,Le missionnaire,Le missionnaire,2009,91,Comedy,167974,1308736,17417.0,0.0822505099557363,,2808769,,,6.6,1483.0,
548,548,tt1167599,Vicky the Viking,Wickie und die starken Männer,2009,85,"Action,Adventure,Comedy",194218,1167599,22355.0,0.0827797996063315,11000000.0,32000000,,,5.5,3098.0,
549,549,tt2363047,22 Female Kottayam,22 Female Kottayam,2012,120,"Drama,Thriller",186739,2363047,129088.0,0.083035844056424,400000.0,500000,,,7.4,2226.0,
550,550,tt0289635,Young Adam,Young Adam,2003,98,"Crime,Drama",7442,289635,237.0,0.0830393095840916,6400000.0,2500000,NC-17,67.0,6.4,13722.0,62.0
551,551,tt0495596,Tales from Earthsea,Gedo senki,2006,115,"Adventure,Animation,Fantasy",52806,495596,37933.0,0.0833514665583439,22000000.0,68625104,PG-13,47.0,6.4,37725.0,
552,552,tt0435623,Conversations with Other Women,Conversations with Other Women,2005,84,"Comedy,Drama,Romance",48342,435623,15624.0,0.0834037650389877,450000.0,973525,R,62.0,7.0,12367.0,74.0
553,553,tt4158876,Other People,Other People,2016,97,"Comedy,Drama",163663,4158876,371449.0,0.083432296313112,,93000,Unrated,67.0,6.8,10670.0,85.0
554,554,tt0157472,Clockstoppers,Clockstoppers,2002,94,"Action,Adventure,Comedy",144426,157472,15028.0,0.0835205211535856,26000000.0,38793283,PG,40.0,5.2,13896.0,29.0
555,555,tt0417385,12 and Holding,12 and Holding,2005,95,Drama,45506,417385,18164.0,0.084007886672159,400000.0,95687,R,65.0,7.5,6872.0,73.0
556,556,tt1018818,Assassination of a High School President,Assassination of a High School President,2008,93,"Comedy,Crime,Mystery",71550,1018818,18176.0,0.0841504242107776,11500000.0,69564,R,,6.2,15774.0,50.0
557,557,tt2756032,The One I Love,The One I Love,2014,91,"Comedy,Drama,Romance",113829,2756032,242090.0,0.0842214059248501,,513447,R,66.0,7.1,38050.0,82.0
558,558,tt3165630,The Benefactor,The Benefactor,2015,93,Drama,161066,3165630,328901.0,0.0843491050080479,,2159380,Not Rated,40.0,5.1,4759.0,25.0
559,559,tt1675434,The Intouchables,Intouchables,2011,112,"Biography,Comedy,Drama",92259,1675434,77338.0,0.0843686862230455,13000000.0,426588510,R,57.0,8.5,796620.0,75.0
560,560,tt0454824,Flyboys,Flyboys,2006,140,"Action,Drama,History",48319,454824,9664.0,0.0844484789299313,60000000.0,17834865,PG-13,47.0,6.5,42108.0,33.0
561,561,tt0439182,Four Eyed Monsters,Four Eyed Monsters,2005,85,"Comedy,Drama,Fantasy",74129,439182,46336.0,0.0850005530979596,250000.0,245000,,72.0,6.3,1214.0,80.0
562,562,tt3567194,Red Dog: True Blue,Red Dog: True Blue,2016,88,"Comedy,Drama,Family",167652,3567194,403570.0,0.0853044698797,,6625303,Not Rated,,6.4,2014.0,100.0
563,563,tt4777008,Maleficent: Mistress of Evil,Maleficent: Mistress of Evil,2019,119,"Adventure,Family,Fantasy",205661,4777008,420809.0,0.0855978455667338,185000000.0,491570967,PG,43.0,6.6,94050.0,39.0
564,564,tt1707391,4:44 Last Day on Earth,4:44 Last Day on Earth,2011,82,"Drama,Fantasy,Sci-Fi",93803,1707391,86820.0,0.0862172716538004,,17801,R,54.0,4.6,5302.0,45.0
565,565,tt0298337,Free Jimmy,Slipp Jimmy fri,2006,86,"Animation,Comedy",188377,298337,14453.0,0.0866042340508728,,2277607,,,6.0,6667.0,10.0
566,566,tt4210080,The Confirmation,The Confirmation,2016,101,"Adventure,Comedy,Drama",155595,4210080,347881.0,0.0867256017548017,,8382,PG-13,65.0,6.4,6588.0,91.0
567,567,tt0382625,The Da Vinci Code,The Da Vinci Code,2006,149,"Mystery,Thriller",45447,382625,591.0,0.08675069133777,125000000.0,767820459,PG-13,46.0,6.6,414805.0,26.0
568,568,tt1992156,Il Futuro,Il futuro,2013,94,Drama,138424,1992156,153774.0,0.0867817557377854,,13983,Not Rated,80.0,5.9,1033.0,80.0
569,569,tt0272152,K-PAX,K-PAX,2001,120,"Drama,Mystery,Sci-Fi",4874,272152,167.0,0.0870113529962557,48000000.0,50315140,PG-13,49.0,7.4,178584.0,42.0
570,570,tt7520532,The Perfect Ones,Bez menya,2018,97,"Drama,Mystery,Thriller",194835,7520532,516516.0,0.0870227719858417,1504710.0,1671700,,,5.6,307.0,
571,571,tt2304426,The Selfish Giant,The Selfish Giant,2013,91,Drama,106144,2304426,194101.0,0.087207092396408,,12189,Not Rated,83.0,7.3,11950.0,98.0
572,572,tt0207201,What Women Want,What Women Want,2000,127,"Comedy,Fantasy,Romance",4018,207201,3981.0,0.0874463836211372,70000000.0,374111707,PG-13,47.0,6.4,200032.0,54.0
573,573,tt0240772,Ocean's Eleven,Ocean's Eleven,2001,116,"Crime,Thriller",4963,240772,161.0,0.0874681715858968,85000000.0,450717150,PG-13,74.0,7.7,538851.0,83.0
574,574,tt1966359,Father Figures,Father Figures,2017,113,"Comedy,Drama",182819,1966359,354861.0,0.0878127685450521,25000000.0,25601244,R,22.0,5.5,19186.0,17.0
575,575,tt1810683,Little Boy,Little Boy,2015,106,"Drama,History,War",135504,1810683,256962.0,0.0879482427869692,20000000.0,6485961,PG-13,30.0,7.4,22650.0,25.0
576,576,tt1189073,The Skin I Live In,La piel que habito,2011,120,"Drama,Horror,Thriller",89118,1189073,63311.0,0.088130115299536,13000000.0,33750478,R,70.0,7.6,145434.0,81.0
577,577,tt1776143,Don't Go Breaking My Heart,Daan san nam nui,2011,115,Romance,109177,1776143,67793.0,0.0881730811687331,,2206089,,,6.5,1689.0,83.0
578,578,tt4644382,Monkey King: Hero Is Back,Xi you ji zhi da sheng gui lai,2015,89,"Action,Adventure,Animation",148478,4644382,351694.0,0.088189439131223,10000000.0,150000000,PG,,6.8,4070.0,
579,579,tt7014006,Eighth Grade,Eighth Grade,2018,93,"Comedy,Drama",184399,7014006,489925.0,0.0882667273349983,2000000.0,13539709,R,89.0,7.4,70149.0,99.0
580,580,tt1339302,"Bleach: Fade to Black, I Call Your Name",Gekijô ban Bleach: Fade to Black - Kimi no na o yobu,2008,94,"Action,Animation,Drama",96897,1339302,17165.0,0.0884115278783369,,6032296,TV-14,,7.3,2042.0,
581,581,tt0465602,Shoot 'Em Up,Shoot 'Em Up,2007,86,"Action,Thriller",54999,465602,4141.0,0.0885465007499364,39000000.0,26820641,R,49.0,6.6,147374.0,67.0
582,582,tt0479997,Season of the Witch,Season of the Witch,2011,95,"Action,Adventure,Fantasy",83480,479997,23047.0,0.0885521944517981,40000000.0,91627228,PG-13,28.0,5.4,92265.0,11.0
583,583,tt5023260,The Last Word,The Last Word,2017,108,"Comedy,Drama",170393,5023260,396810.0,0.0887490149476974,,1783421,R,40.0,6.6,7837.0,40.0
584,584,tt3110958,Now You See Me 2,Now You See Me 2,2016,129,"Action,Adventure,Comedy",159093,3110958,291805.0,0.0889303397700103,90000000.0,334901337,PG-13,46.0,6.5,264971.0,34.0
585,585,tt0470967,Voice,Yeogo goedam 4: Moksori,2005,104,Horror,198999,470967,32170.0,0.0890604908570305,,2041000,Unrated,,6.4,1587.0,
586,586,tt0273607,Festival in Cannes,Festival in Cannes,2001,100,Comedy,5656,273607,120694.0,0.0892614327106184,,299171,PG-13,46.0,5.9,615.0,
587,587,tt0422783,Music Within,Music Within,2007,94,"Biography,Comedy,Drama",60641,422783,14820.0,0.0893004496211929,,153205,R,53.0,7.3,5722.0,33.0
588,588,tt4717402,MFKZ,Mutafukaz,2017,94,"Action,Animation,Comedy",174549,4717402,461615.0,0.0894030671916078,,461724,R,48.0,6.7,3955.0,39.0
589,589,tt1083456,Fired Up!,Fired Up!,2009,90,"Comedy,Sport",69069,1083456,17927.0,0.0895603799587415,20000000.0,18599102,PG-13,31.0,6.1,43214.0,24.0
590,590,tt0342735,Manderlay,Manderlay,2005,139,Drama,39869,342735,1951.0,0.0897040477493655,14200000.0,674918,Not Rated,46.0,7.3,23172.0,50.0
